dataset_version,family,parameter,arch_seed,arch_id,gates_json,energy,exact,gap,label_steps,label_restarts,depth,n_single,n_double,n_parameters
2026-09-v3-pauli-factor-graph,Hubbard,4.0,51,18,"[[""D"",[0,3,1,2]],[""S"",[1,2]],[""S"",[0,1]],[""S"",[0,3]],[""S"",[0,3]],[""D"",[0,1,2,3]],[""D"",[0,1,2,3]],[""S"",[2,3]]]",-0.8281623891782991,-0.8284271247461902,0.00026473556789108343,60,2,8,5,3,8
2026-09-v3-pauli-factor-graph,Hubbard,4.0,51,19,"[[""S"",[3,2]],[""S"",[2,3]],[""S"",[1,2]]]",-0.23603170673193818,-0.8284271247461902,0.592395418014252,60,2,3,3,0,3
2026-09-v3-pauli-factor-graph,Hubbard,4.0,51,20,"[[""S"",[0,1]],[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[0,2]],[""S"",[1,2]],[""S"",[0,1]],[""S"",[1,2]],[""S"",[1,2]]]",-0.23603902752070438,-0.8284271247461902,0.5923880972254858,60,2,8,7,1,8
2026-09-v3-pauli-factor-graph,Hubbard,4.0,51,21,"[[""D"",[0,3,1,2]],[""S"",[2,3]],[""S"",[1,3]],[""D"",[0,2,1,3]],[""S"",[1,2]]]",-0.8275914728149918,-0.8284271247461902,0.000835651931198389,60,2,5,3,2,5
2026-09-v3-pauli-factor-graph,Hubbard,4.0,51,22,"[[""S"",[0,1]],[""S"",[1,2]],[""S"",[1,2]],[""S"",[1,3]],[""S"",[0,1]],[""D"",[0,2,1,3]]]",-0.44943771330819116,-0.8284271247461902,0.378989411437999,60,2,6,5,1,6
2026-09-v3-pauli-factor-graph,Hubbard,4.0,51,23,"[[""S"",[3,2]],[""S"",[0,2]],[""S"",[0,1]],[""S"",[0,2]],[""S"",[0,2]],[""S"",[0,2]],[""S"",[1,3]]]",-0.49971758123029064,-0.8284271247461902,0.32870954351589954,60,2,7,7,0,7
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,0,"[[""D"",[0,3,1,2]],[""S"",[0,3]],[""S"",[0,1]],[""S"",[1,3]],[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[0,2]],[""S"",[0,2]]]",-0.23605646631626664,-0.8284271247461902,0.5923706584299235,60,2,8,6,2,8
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,1,"[[""S"",[3,2]],[""S"",[0,3]],[""S"",[2,3]],[""S"",[0,1]],[""S"",[1,3]]]",-0.4996434288765178,-0.8284271247461902,0.3287836958696724,60,2,5,5,0,5
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,2,"[[""S"",[0,1]],[""S"",[1,3]],[""D"",[0,1,2,3]],[""S"",[1,3]],[""S"",[0,1]],[""S"",[0,1]]]",-0.23598661771295015,-0.8284271247461902,0.59244050703324,60,2,6,5,1,6
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,3,"[[""D"",[0,3,1,2]],[""D"",[0,2,1,3]],[""D"",[0,2,1,3]],[""D"",[0,2,1,3]],[""S"",[0,1]],[""S"",[0,1]],[""D"",[0,2,1,3]],[""S"",[0,2]]]",-0.8274312976032281,-0.8284271247461902,0.0009958271429620913,60,2,8,3,5,8
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,4,"[[""S"",[0,1]],[""S"",[0,3]],[""S"",[1,2]],[""D"",[0,2,1,3]],[""D"",[0,2,1,3]],[""D"",[0,1,2,3]],[""S"",[0,1]],[""S"",[0,1]]]",-0.6773162590805778,-0.8284271247461902,0.15111086566561238,60,2,8,5,3,8
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,5,"[[""S"",[3,2]],[""S"",[0,1]],[""D"",[0,2,1,3]],[""D"",[0,2,1,3]],[""S"",[0,1]]]",-0.826909727213796,-0.8284271247461902,0.0015173975323942157,60,2,5,3,2,5
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,6,"[[""D"",[0,3,1,2]],[""S"",[0,3]],[""D"",[0,2,1,3]],[""S"",[2,3]],[""S"",[2,3]],[""S"",[0,3]]]",-0.2360273804995915,-0.8284271247461902,0.5923997442465987,60,2,6,4,2,6
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,7,"[[""S"",[3,2]],[""S"",[1,3]],[""S"",[1,2]]]",-0.2358966096891837,-0.8284271247461902,0.5925305150570065,60,2,3,3,0,3
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,8,"[[""S"",[0,1]],[""D"",[0,2,1,3]],[""S"",[0,1]],[""D"",[0,2,1,3]],[""S"",[1,3]],[""D"",[0,1,2,3]],[""S"",[2,3]],[""D"",[0,2,1,3]]]",-0.822738583937648,-0.8284271247461902,0.005688540808542197,60,2,8,4,4,8
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,9,"[[""D"",[0,3,1,2]],[""S"",[1,3]],[""S"",[0,2]],[""S"",[0,2]],[""S"",[2,3]]]",-0.23585718244069342,-0.8284271247461902,0.5925699423054968,60,2,5,4,1,5
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,10,"[[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[1,3]],[""S"",[0,2]],[""D"",[0,1,2,3]],[""S"",[0,3]]]",-0.49957608161023637,-0.8284271247461902,0.3288510431359538,60,2,6,4,2,6
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,11,"[[""S"",[3,2]],[""D"",[0,2,1,3]],[""S"",[1,3]],[""D"",[0,2,1,3]],[""D"",[0,1,2,3]],[""S"",[0,1]]]",-0.8206546897300739,-0.8284271247461902,0.0077724350161162414,60,2,6,3,3,6
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,12,"[[""D"",[0,3,1,2]],[""S"",[1,2]],[""D"",[0,1,2,3]],[""S"",[2,3]],[""S"",[1,2]],[""S"",[0,1]],[""S"",[1,3]],[""S"",[0,2]]]",-0.8281296987408846,-0.8284271247461902,0.00029742600530557883,60,2,8,6,2,8
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,13,"[[""S"",[3,2]],[""D"",[0,1,2,3]],[""D"",[0,1,2,3]]]",-0.23599793619901366,-0.8284271247461902,0.5924291885471765,60,2,3,1,2,3
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,14,"[[""S"",[0,1]],[""S"",[0,1]],[""S"",[0,1]],[""S"",[1,3]],[""D"",[0,1,2,3]]]",-0.23606774260666064,-0.8284271247461902,0.5923593821395295,60,2,5,4,1,5
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,15,"[[""D"",[0,3,1,2]],[""S"",[0,1]],[""S"",[1,3]],[""D"",[0,2,1,3]],[""S"",[0,2]],[""D"",[0,1,2,3]]]",-0.8263904773599925,-0.8284271247461902,0.0020366473861976875,60,2,6,3,3,6
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,16,"[[""S"",[0,1]],[""S"",[1,2]],[""D"",[0,1,2,3]],[""S"",[2,3]],[""S"",[1,3]],[""S"",[1,2]],[""S"",[1,3]]]",-0.8260288629753089,-0.8284271247461902,0.002398261770881316,60,2,7,6,1,7
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,17,"[[""S"",[3,2]],[""S"",[1,3]],[""S"",[0,2]],[""S"",[1,2]],[""D"",[0,1,2,3]],[""S"",[0,1]],[""S"",[0,1]]]",-0.8249967938595075,-0.8284271247461902,0.003430330886682653,60,2,7,6,1,7
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,18,"[[""D"",[0,3,1,2]],[""S"",[0,1]],[""S"",[0,2]]]",-0.2358844307330784,-0.8284271247461902,0.5925426940131118,60,2,3,2,1,3
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,19,"[[""S"",[3,2]],[""S"",[2,3]],[""S"",[0,3]],[""S"",[0,2]]]",-0.23605038659270638,-0.8284271247461902,0.5923767381534838,60,2,4,4,0,4
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,20,"[[""S"",[0,1]],[""S"",[0,2]],[""S"",[0,1]],[""D"",[0,2,1,3]],[""S"",[1,2]],[""S"",[0,2]],[""S"",[1,2]],[""S"",[0,2]]]",-0.8067540765080852,-0.8284271247461902,0.021673048238105008,60,2,8,7,1,8
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,21,"[[""D"",[0,3,1,2]],[""S"",[0,3]],[""S"",[0,3]],[""S"",[0,2]],[""D"",[0,1,2,3]],[""S"",[0,2]],[""S"",[1,3]]]",-1.1102230246251565e-16,-0.8284271247461902,0.8284271247461901,60,2,7,5,2,7
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,22,"[[""S"",[0,1]],[""S"",[0,1]],[""S"",[0,2]],[""S"",[1,2]],[""S"",[1,3]],[""S"",[1,2]],[""S"",[0,3]],[""D"",[0,2,1,3]]]",-0.4947905961274609,-0.8284271247461902,0.3336365286187293,60,2,8,7,1,8
2026-09-v3-pauli-factor-graph,Hubbard,4.0,79,23,"[[""S"",[3,2]],[""S"",[0,3]],[""S"",[1,2]]]",-0.4140388164299351,-0.8284271247461902,0.41438830831625506,60,2,3,3,0,3
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,0,"[[""D"",[0,3,1,2]],[""D"",[0,1,2,3]],[""S"",[1,2]]]",0.0,-0.7015621187164238,0.7015621187164238,60,2,3,1,2,3
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,1,"[[""S"",[3,2]],[""S"",[2,3]],[""S"",[0,1]],[""S"",[1,2]],[""S"",[0,2]],[""S"",[1,2]]]",-0.6841538179802931,-0.7015621187164238,0.017408300736130755,60,2,6,6,0,6
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,2,"[[""S"",[0,1]],[""S"",[0,1]],[""S"",[1,3]],[""S"",[0,2]],[""D"",[0,1,2,3]],[""D"",[0,2,1,3]],[""D"",[0,2,1,3]],[""S"",[1,3]]]",-0.6991830832931317,-0.7015621187164238,0.0023790354232920974,60,2,8,5,3,8
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,3,"[[""D"",[0,3,1,2]],[""S"",[0,2]],[""S"",[1,3]],[""S"",[1,2]],[""S"",[2,3]],[""D"",[0,2,1,3]],[""S"",[0,3]],[""D"",[0,1,2,3]]]",-0.7006469014744297,-0.7015621187164238,0.0009152172419941706,60,2,8,5,3,8
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,4,"[[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[0,2]]]",-0.1924700378718538,-0.7015621187164238,0.50909208084457,60,2,3,2,1,3
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,5,"[[""S"",[3,2]],[""S"",[1,3]],[""D"",[0,2,1,3]],[""D"",[0,1,2,3]],[""D"",[0,1,2,3]],[""S"",[1,3]],[""D"",[0,2,1,3]]]",-0.6880166538210163,-0.7015621187164238,0.013545464895407533,60,2,7,3,4,7
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,6,"[[""D"",[0,3,1,2]],[""S"",[0,2]],[""S"",[0,3]],[""S"",[1,3]],[""D"",[0,1,2,3]],[""S"",[1,2]],[""D"",[0,2,1,3]],[""S"",[0,3]]]",-0.7004933529019524,-0.7015621187164238,0.0010687658144714618,60,2,8,5,3,8
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,7,"[[""S"",[3,2]],[""S"",[2,3]],[""S"",[0,2]],[""S"",[1,3]],[""D"",[0,1,2,3]],[""D"",[0,2,1,3]],[""D"",[0,1,2,3]],[""D"",[0,2,1,3]]]",-0.3721947364159952,-0.7015621187164238,0.3293673823004286,60,2,8,4,4,8
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,8,"[[""S"",[0,1]],[""S"",[1,2]],[""S"",[2,3]]]",-0.39970839861243035,-0.7015621187164238,0.3018537201039935,60,2,3,3,0,3
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,9,"[[""D"",[0,3,1,2]],[""S"",[0,1]],[""D"",[0,2,1,3]],[""D"",[0,2,1,3]]]",-0.7010251093686692,-0.7015621187164238,0.0005370093477545801,60,2,4,1,3,4
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,10,"[[""S"",[0,1]],[""S"",[0,2]],[""S"",[0,2]],[""D"",[0,1,2,3]]]",-0.19257523442574054,-0.7015621187164238,0.5089868842906833,60,2,4,3,1,4
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,11,"[[""S"",[3,2]],[""S"",[0,2]],[""S"",[1,3]],[""D"",[0,2,1,3]],[""D"",[0,2,1,3]],[""S"",[0,2]],[""S"",[1,3]]]",-0.3719458659741832,-0.7015621187164238,0.3296162527422406,60,2,7,5,2,7
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,12,"[[""D"",[0,3,1,2]],[""S"",[0,2]],[""S"",[1,2]]]",-0.7010656377429589,-0.7015621187164238,0.0004964809734648856,60,2,3,2,1,3
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,13,"[[""S"",[3,2]],[""S"",[1,2]],[""S"",[0,3]],[""D"",[0,2,1,3]],[""S"",[2,3]]]",-0.4285627338438345,-0.7015621187164238,0.27299938487258935,60,2,5,4,1,5
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,14,"[[""S"",[0,1]],[""S"",[0,3]],[""D"",[0,2,1,3]],[""S"",[0,1]],[""S"",[0,3]],[""S"",[0,2]],[""S"",[0,1]]]",-0.649479411077257,-0.7015621187164238,0.05208270763916678,60,2,7,6,1,7
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,15,"[[""D"",[0,3,1,2]],[""S"",[1,2]],[""D"",[0,1,2,3]],[""S"",[2,3]],[""D"",[0,1,2,3]],[""S"",[0,1]],[""S"",[1,2]],[""S"",[0,1]]]",-0.701278484979597,-0.7015621187164238,0.00028363373682682713,60,2,8,5,3,8
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,16,"[[""S"",[0,1]],[""S"",[0,1]],[""S"",[1,3]],[""S"",[0,1]]]",-0.1924406662687086,-0.7015621187164238,0.5091214524477152,60,2,4,4,0,4
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,17,"[[""S"",[3,2]],[""S"",[0,3]],[""S"",[0,3]],[""S"",[0,1]]]",-0.3999465315956845,-0.7015621187164238,0.3016155871207393,60,2,4,4,0,4
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,18,"[[""D"",[0,3,1,2]],[""S"",[1,2]],[""S"",[0,1]],[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[0,1]],[""S"",[1,2]]]",-0.1925044671034679,-0.7015621187164238,0.5090576516129559,60,2,7,5,2,7
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,19,"[[""S"",[3,2]],[""S"",[2,3]],[""S"",[2,3]],[""D"",[0,2,1,3]],[""S"",[0,2]]]",-0.37175470494414253,-0.7015621187164238,0.3298074137722813,60,2,5,4,1,5
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,20,"[[""S"",[0,1]],[""S"",[0,2]],[""S"",[1,3]],[""D"",[0,1,2,3]],[""D"",[0,2,1,3]],[""S"",[2,3]],[""S"",[0,1]],[""S"",[1,2]]]",-0.41740313713094945,-0.7015621187164238,0.28415898158547437,60,2,8,6,2,8
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,21,"[[""D"",[0,3,1,2]],[""S"",[0,2]],[""S"",[2,3]],[""S"",[0,1]],[""S"",[2,3]],[""S"",[0,1]],[""S"",[0,3]]]",-0.7014622024623494,-0.7015621187164238,9.991625407446136e-05,60,2,7,6,1,7
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,22,"[[""S"",[0,1]],[""S"",[2,3]],[""S"",[2,3]],[""S"",[1,2]]]",-0.39988915773725897,-0.7015621187164238,0.30167296097916485,60,2,4,4,0,4
2026-09-v3-pauli-factor-graph,Hubbard,5.0,11,23,"[[""S"",[3,2]],[""D"",[0,2,1,3]],[""S"",[0,2]],[""S"",[0,2]]]",-0.37165612352992494,-0.7015621187164238,0.3299059951864989,60,2,4,3,1,4
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,0,"[[""D"",[0,3,1,2]],[""S"",[1,2]],[""S"",[2,3]]]",-0.19248087592086116,-0.7015621187164238,0.5090812427955627,60,2,3,2,1,3
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,1,"[[""S"",[3,2]],[""S"",[1,3]],[""S"",[0,1]],[""S"",[0,1]]]",-0.39961403109427085,-0.7015621187164238,0.30194808762215297,60,2,4,4,0,4
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,2,"[[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[1,2]],[""S"",[0,2]],[""S"",[0,2]],[""S"",[0,2]]]",-0.19251413129272055,-0.7015621187164238,0.5090479874237033,60,2,6,5,1,6
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,3,"[[""D"",[0,3,1,2]],[""S"",[2,3]],[""S"",[0,3]],[""S"",[1,2]],[""S"",[0,1]],[""S"",[0,2]],[""S"",[1,2]]]",-0.7013736622284497,-0.7015621187164238,0.0001884564879741646,60,2,7,6,1,7
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,4,"[[""S"",[0,1]],[""S"",[0,1]],[""S"",[1,2]]]",-0.19256355927642144,-0.7015621187164238,0.5089985594400024,60,2,3,3,0,3
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,5,"[[""S"",[3,2]],[""S"",[0,3]],[""S"",[2,3]]]",-0.19234928489172565,-0.7015621187164238,0.5092128338246982,60,2,3,3,0,3
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,6,"[[""D"",[0,3,1,2]],[""S"",[0,1]],[""S"",[2,3]]]",-0.701042822110624,-0.7015621187164238,0.0005192966057998571,60,2,3,2,1,3
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,7,"[[""S"",[3,2]],[""S"",[0,3]],[""S"",[2,3]],[""S"",[0,3]]]",-0.19258112809078187,-0.7015621187164238,0.508980990625642,60,2,4,4,0,4
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,8,"[[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[0,1]],[""D"",[0,2,1,3]],[""S"",[1,2]],[""S"",[0,1]]]",-0.3862336366152159,-0.7015621187164238,0.3153284821012079,60,2,6,4,2,6
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,9,"[[""D"",[0,3,1,2]],[""D"",[0,1,2,3]],[""S"",[0,3]],[""S"",[0,2]]]",0.0,-0.7015621187164238,0.7015621187164238,60,2,4,2,2,4
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,10,"[[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[1,3]],[""D"",[0,2,1,3]]]",-0.37223145005763225,-0.7015621187164238,0.32933066865879157,60,2,6,3,3,6
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,11,"[[""S"",[3,2]],[""S"",[0,1]],[""D"",[0,1,2,3]]]",-0.3993725484728434,-0.7015621187164238,0.3021895702435804,60,2,3,2,1,3
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,12,"[[""D"",[0,3,1,2]],[""S"",[0,2]],[""S"",[0,2]],[""S"",[1,3]],[""S"",[0,2]],[""S"",[1,3]],[""S"",[1,2]],[""D"",[0,1,2,3]]]",-0.7008598497998031,-0.7015621187164238,0.0007022689166207297,60,2,8,6,2,8
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,13,"[[""S"",[3,2]],[""S"",[1,2]],[""S"",[1,2]],[""S"",[2,3]],[""S"",[0,3]],[""S"",[0,2]],[""S"",[0,3]]]",-0.35026479540223043,-0.7015621187164238,0.3512973233141934,60,2,7,7,0,7
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,14,"[[""S"",[0,1]],[""S"",[1,2]],[""D"",[0,1,2,3]],[""D"",[0,1,2,3]],[""S"",[0,1]],[""S"",[2,3]],[""S"",[0,1]],[""D"",[0,1,2,3]]]",-0.3999436956222402,-0.7015621187164238,0.30161842309418363,60,2,8,5,3,8
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,15,"[[""D"",[0,3,1,2]],[""D"",[0,2,1,3]],[""S"",[0,1]]]",-0.1924929898060972,-0.7015621187164238,0.5090691289103266,60,2,3,1,2,3
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,16,"[[""S"",[0,1]],[""S"",[1,3]],[""S"",[0,3]]]",-0.192532723855104,-0.7015621187164238,0.5090293948613198,60,2,3,3,0,3
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,17,"[[""S"",[3,2]],[""S"",[0,2]],[""D"",[0,2,1,3]],[""S"",[0,3]],[""S"",[0,3]]]",-0.37102870730466075,-0.7015621187164238,0.33053341141176307,60,2,5,4,1,5
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,18,"[[""D"",[0,3,1,2]],[""S"",[2,3]],[""S"",[0,2]],[""D"",[0,2,1,3]]]",-0.7008928696794665,-0.7015621187164238,0.000669249036957309,60,2,4,2,2,4
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,19,"[[""S"",[3,2]],[""S"",[0,3]],[""S"",[0,1]],[""S"",[0,2]],[""S"",[0,1]],[""S"",[1,2]]]",-0.399905073650511,-0.7015621187164238,0.30165704506591284,60,2,6,6,0,6
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,20,"[[""S"",[0,1]],[""S"",[0,2]],[""S"",[1,3]],[""S"",[1,3]],[""S"",[1,3]]]",-0.19256034427920365,-0.7015621187164238,0.5090017744372202,60,2,5,5,0,5
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,21,"[[""D"",[0,3,1,2]],[""D"",[0,2,1,3]],[""S"",[1,3]],[""S"",[0,3]],[""S"",[0,1]],[""S"",[1,2]]]",-0.7010045467106814,-0.7015621187164238,0.0005575720057424682,60,2,6,4,2,6
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,22,"[[""S"",[0,1]],[""S"",[2,3]],[""D"",[0,1,2,3]]]",-0.3999376265823029,-0.7015621187164238,0.3016244921341209,60,2,3,2,1,3
2026-09-v3-pauli-factor-graph,Hubbard,5.0,23,23,"[[""S"",[3,2]],[""S"",[0,2]],[""S"",[1,3]],[""D"",[0,2,1,3]],[""S"",[1,2]]]",-0.3721429101529814,-0.7015621187164238,0.3294192085634424,60,2,5,4,1,5
2026-09-v3-pauli-factor-graph,Hubbard,5.0,37,0,"[[""D"",[0,3,1,2]],[""S"",[2,3]],[""S"",[2,3]]]",-0.19247227702190162,-0.7015621187164238,0.5090898416945222,60,2,3,2,1,3
2026-09-v3-pauli-factor-graph,Hubbard,5.0,37,1,"[[""S"",[3,2]],[""D"",[0,2,1,3]],[""S"",[2,3]],[""S"",[0,3]]]",-0.389536982838796,-0.7015621187164238,0.3120251358776278,60,2,4,3,1,4
2026-09-v3-pauli-factor-graph,Hubbard,5.0,37,2,"[[""S"",[0,1]],[""S"",[1,2]],[""D"",[0,2,1,3]],[""D"",[0,2,1,3]]]",-0.3719926674301308,-0.7015621187164238,0.329569451286293,60,2,4,2,2,4
2026-09-v3-pauli-factor-graph,Hubbard,5.0,37,3,"[[""D"",[0,3,1,2]],[""S"",[0,1]],[""S"",[0,2]],[""S"",[1,3]]]",-0.19255236940990783,-0.7015621187164238,0.509009749306516,60,2,4,3,1,4
2026-09-v3-pauli-factor-graph,Hubbard,5.0,37,4,"[[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[2,3]]]",-0.3998085907699982,-0.7015621187164238,0.3017535279464256,60,2,3,2,1,3
2026-09-v3-pauli-factor-graph,Hubbard,5.0,37,5,"[[""S"",[3,2]],[""S"",[0,2]],[""S"",[1,2]],[""S"",[0,2]],[""S"",[2,3]],[""S"",[2,3]],[""D"",[0,1,2,3]]]",-0.6979655069517572,-0.7015621187164238,0.003596611764666635,60,2,7,6,1,7
2026-09-v3-pauli-factor-graph,Hubbard,5.0,37,6,"[[""D"",[0,3,1,2]],[""S"",[0,3]],[""S"",[0,3]],[""S"",[2,3]]]",-0.19241363951542967,-0.7015621187164238,0.5091484792009942,60,2,4,3,1,4
2026-09-v3-pauli-factor-graph,Hubbard,5.0,37,7,"[[""S"",[3,2]],[""S"",[0,2]],[""S"",[0,3]],[""S"",[0,3]],[""S"",[1,3]],[""S"",[0,2]]]",-0.19247107496998161,-0.7015621187164238,0.5090910437464422,60,2,6,6,0,6
2026-09-v3-pauli-factor-graph,Hubbard,5.0,37,8,"[[""S"",[0,1]],[""S"",[1,2]],[""S"",[0,3]],[""D"",[0,2,1,3]],[""S"",[1,3]],[""D"",[0,1,2,3]]]",-0.3722400959413583,-0.7015621187164238,0.3293220227750655,60,2,6,4,2,6
2026-09-v3-pauli-factor-graph,Hubbard,5.0,37,9,"[[""D"",[0,3,1,2]],[""D"",[0,1,2,3]],[""S"",[0,3]],[""S"",[1,2]],[""S"",[0,1]]]",-0.19242065092191107,-0.7015621187164238,0.5091414677945127,60,2,5,3,2,5
2026-09-v3-pauli-factor-graph,Hubbard,5.0,37,10,"[[""S"",[0,1]],[""S"",[0,2]],[""S"",[0,1]],[""S"",[2,3]]]",-0.3996366601128061,-0.7015621187164238,0.30192545860361775,60,2,4,4,0,4
2026-09-v3-pauli-factor-graph,Hubbard,5.0,37,11,"[[""S"",[3,2]],[""D"",[0,1,2,3]],[""D"",[0,1,2,3]],[""S"",[1,2]],[""S"",[1,2]]]",-0.19256868924842885,-0.7015621187164238,0.508993429467995,60,2,5,3,2,5
2026-09-v3-pauli-factor-graph,Hubbard,5.0,37,12,"[[""D"",[0,3,1,2]],[""S"",[0,3]],[""D"",[0,1,2,3]]]",-4.440892098500626e-16,-0.7015621187164238,0.7015621187164234,60,2,3,1,2,3
2026-09-v3-pauli-factor-graph,Hubbard,5.0,37,13,"[[""S"",[3,2]],[""S"",[1,3]],[""S"",[1,2]],[""D"",[0,1,2,3]]]",-0.19250066896604912,-0.7015621187164238,0.5090614497503747,60,2,4,3,1,4
2026-09-v3-pauli-factor-graph,Hubbard,5.0,37,14,"[[""S"",[0,1]],[""S"",[1,2]],[""S"",[0,1]],[""S"",[0,1]],[""D"",[0,1,2,3]],[""S"",[2,3]],[""S"",[1,2]],[""D"",[0,2,1,3]]]",-0.39971122590245134,-0.7015621187164238,0.3018508928139725,60,2,8,6,2,8
2026-09-v3-pauli-factor-graph,Hubbard,5.0,37,15,"[[""D"",[0,3,1,2]],[""S"",[0,2]],[""D"",[0,2,1,3]],[""S"",[0,1]],[""S"",[0,3]],[""S"",[0,3]],[""D"",[0,2,1,3]]]",-0.698505949330103,-0.7015621187164238,0.003056169386320806,60,2,7,4,3,7
2026-09-v3-pauli-factor-graph,Hubbard,5.0,37,16,"[[""S"",[0,1]],[""D"",[0,2,1,3]],[""S"",[1,2]],[""S"",[1,3]],[""S"",[2,3]],[""D"",[0,1,2,3]],[""D"",[0,1,2,3]]]",-0.4750182451810422,-0.7015621187164238,0.22654387353538163,60,2,7,4,3,7
2026-09-v3-pauli-factor-graph,Hubbard,5.0,37,17,"[[""S"",[3,2]],[""S"",[0,1]],[""S"",[0,2]],[""S"",[0,3]],[""S"",[0,3]],[""S"",[0,1]],[""S"",[0,3]]]",-0.3996327231937191,-0.7015621187164238,0.3019293955227047,60,2,7,7,0,7
2026-09-v3-pauli-factor-graph,Hubbard,5.0,37,18,"[[""D"",[0,3,1,2]],[""S"",[0,1]],[""S"",[1,2]],[""S"",[0,3]],[""S"",[2,3]],[""S"",[0,2]],[""S"",[0,1]]]",-0.7012885568290599,-0.7015621187164238,0.00027356188736393783,60,2,7,6,1,7
